"macchina";"terminale";"giorno";"ora_locale";"conto";"ticket";"evento";"tipo";"volume";"simbolo";"prezzo";"ordine_rif"
"VMI3047753";"215D85D7";"20260724";"12:21:00";"50503392";"2901345";"PIAZZATO";"sell";"1.1";"D30EUR";"24944.70";"2901345"
"VMI3047753";"215D85D7";"20260724";"12:21:00";"50503392";"2565548";"ESEGUITO";"sell";"1.1";"D30EUR";"24944.70";"2901345"
"VMI3047753";"215D85D7";"20260724";"15:30:00";"50503392";"";"FALLITO";"sell stop 1 NASUSD at 28424.50 sl: 28537.20 tp: 28086.40 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260724";"15:30:00";"50503392";"2903067";"PIAZZATO";"sell stop";"0.6";"NASUSD";"28365.70";"2903067"
"VMI3047753";"215D85D7";"20260724";"15:30:00";"50503392";"2903065";"PIAZZATO";"buy stop";"0.6";"NASUSD";"28464.10";"2903065"
"VMI3047753";"215D85D7";"20260724";"15:30:00";"50503392";"2903066";"PIAZZATO";"buy stop";"1";"NASUSD";"28537.20";"2903066"
"VMI3047753";"215D85D7";"20260724";"15:30:04";"50503392";"2903065";"ANNULLATO";"buy stop";"0.6";"NASUSD";"";"2903065"
"VMI3047753";"215D85D7";"20260724";"15:30:04";"50503392";"2567122";"ESEGUITO";"sell";"0.6";"NASUSD";"28365.70";"2903067"
"VMI3047753";"215D85D7";"20260724";"15:35:00";"50503392";"2903161";"PIAZZATO";"buy";"0.6";"NASUSD";"28444.10";"2903161"
"VMI3047753";"215D85D7";"20260724";"15:35:00";"50503392";"2567204";"ESEGUITO";"buy";"0.6";"NASUSD";"28444.10";"2903161"
"VMI3047753";"215D85D7";"20260724";"16:14:24";"50503392";"2568399";"ESEGUITO";"buy";"1.1";"D30EUR";"24999.80";"2904385"
"VMI3047753";"215D85D7";"20260724";"17:41:02";"50503392";"2570246";"ESEGUITO";"buy";"0.1";"D30EUR";"25136.40";"2906287"
"VMI3047753";"215D85D7";"20260724";"17:41:02";"50503392";"2570245";"ESEGUITO";"buy";"0.1";"D30EUR";"25136.40";"2906286"
"VMI3047753";"215D85D7";"20260724";"18:04:43";"50503392";"2570394";"ESEGUITO";"buy";"0.02";"XAUUSD";"4077.33";"2906442"
"VMI3047753";"215D85D7";"20260724";"18:07:33";"50503392";"2570414";"ESEGUITO";"sell";"0.3";"CADCHF";"0.58008";"2906465"
"VMI3047753";"215D85D7";"20260724";"18:45:00";"50503392";"2896993";"ANNULLATO";"sell limit";"0.1";"EURUSD";"";"2896993"
"VMI3047753";"215D85D7";"20260724";"18:45:00";"50503392";"2896992";"ANNULLATO";"sell limit";"0.03";"EURUSD";"";"2896992"
"VMI3047753";"215D85D7";"20260724";"18:45:00";"50503392";"2896991";"ANNULLATO";"sell limit";"0.12";"GBPUSD";"";"2896991"
"VMI3047753";"215D85D7";"20260724";"18:45:00";"50503392";"2896990";"ANNULLATO";"sell limit";"0.03";"GBPUSD";"";"2896990"
"VMI3047753";"215D85D7";"20260724";"21:00:00";"50503392";"2907367";"ANNULLATO";"sell limit";"0.12";"EURUSD";"";"2907367"
"VMI3047753";"215D85D7";"20260724";"21:00:00";"50503392";"2907366";"ANNULLATO";"sell limit";"0.03";"EURUSD";"";"2907366"
"VMI3047753";"215D85D7";"20260724";"21:00:00";"50503392";"2907366";"PIAZZATO";"sell limit";"0.03";"EURUSD";"1.14226";"2907366"
"VMI3047753";"215D85D7";"20260724";"21:00:00";"50503392";"2907367";"PIAZZATO";"sell limit";"0.12";"EURUSD";"1.14472";"2907367"
"VMI3047753";"215D85D7";"20260724";"22:45:44";"50503392";"2571642";"ESEGUITO";"buy";"0.3";"CADCHF";"0.58070";"2907726"
"VMI3047753";"215D85D7";"20260725";"00:25:03";"50503392";"";"FALLITO";"market sell 0.02 XAUUSD, close #2906442 buy 0.02 XAUUSD 4077.33 [Market closed]";"";"";"";""
"VMI3047753";"215D85D7";"20260725";"00:25:06";"50503392";"";"FALLITO";"market sell 0.02 XAUUSD, close #2906442 buy 0.02 XAUUSD 4077.33 [Market closed]";"";"";"";""
"VMI3047753";"215D85D7";"20260726";"23:05:26";"50503392";"";"FALLITO";"modify #2906442 buy 0.02 XAUUSD sl: 4042.70, tp: 4139.13 -> sl: 0.00, tp: 4139.13 [Market closed]";"";"";"";""
"VMI3047753";"215D85D7";"20260726";"23:05:28";"50503392";"";"FALLITO";"modify #2906442 buy 0.02 XAUUSD sl: 4042.70, tp: 4139.13 -> sl: 0.00, tp: 4139.13 [Market closed]";"";"";"";""
"VMI3047753";"215D85D7";"20260726";"23:05:29";"50503392";"";"FALLITO";"market sell 0.02 XAUUSD, close #2906442 buy 0.02 XAUUSD 4077.33 [Market closed]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"05:26:36";"50503392";"2573152";"ESEGUITO";"sell";"0.02";"XAUUSD";"4088.04";"2909197"
"VMI3047753";"215D85D7";"20260727";"06:00:00";"50503392";"2909271";"PIAZZATO";"buy limit";"0.65";"EURUSD";"1.13694";"2909271"
"VMI3047753";"215D85D7";"20260727";"06:00:00";"50503392";"2909270";"PIAZZATO";"sell limit";"0.65";"EURUSD";"1.14142";"2909270"
"VMI3047753";"215D85D7";"20260727";"08:00:00";"50503392";"2909270";"ANNULLATO";"sell limit";"0.65";"EURUSD";"";"2909270"
"VMI3047753";"215D85D7";"20260727";"08:00:00";"50503392";"2909271";"ANNULLATO";"buy limit";"0.65";"EURUSD";"";"2909271"
"VMI3047753";"215D85D7";"20260727";"08:00:01";"50503392";"2909680";"PIAZZATO";"sell stop";"1.07";"GBPUSD";"1.33464";"2909680"
"VMI3047753";"215D85D7";"20260727";"08:00:01";"50503392";"2909679";"PIAZZATO";"buy stop";"1.09";"GBPUSD";"1.33589";"2909679"
"VMI3047753";"215D85D7";"20260727";"08:11:39";"50503392";"2909680";"ANNULLATO";"sell stop";"1.07";"GBPUSD";"";"2909680"
"VMI3047753";"215D85D7";"20260727";"08:11:39";"50503392";"2573674";"ESEGUITO";"buy";"1.09";"GBPUSD";"1.33589";"2909679"
"VMI3047753";"215D85D7";"20260727";"08:19:21";"50503392";"2573715";"ESEGUITO";"sell";"1.09";"GBPUSD";"1.33527";"2909798"
"VMI3047753";"215D85D7";"20260727";"08:58:35";"50503392";"2573977";"ESEGUITO";"sell";"0.27";"EURNZD";"1.96542";"2910079"
"VMI3047753";"215D85D7";"20260727";"08:59:00";"50503392";"2910085";"PIAZZATO";"sell stop";"1.19";"EURUSD";"1.13679";"2910085"
"VMI3047753";"215D85D7";"20260727";"08:59:00";"50503392";"2910084";"PIAZZATO";"buy stop";"1.19";"EURUSD";"1.14342";"2910084"
"VMI3047753";"215D85D7";"20260727";"08:59:07";"50503392";"2573980";"ESEGUITO";"sell";"0.21";"EURNZD";"1.96554";"2910086"
"VMI3047753";"215D85D7";"20260727";"08:59:28";"50503392";"2573982";"ESEGUITO";"sell";"0.22";"EURNZD";"1.96562";"2910089"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2573992";"ESEGUITO";"buy";"0.2";"U30USD";"52351.70";"2910102"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2910105";"PIAZZATO";"buy stop";"2.1";"D30EUR";"25455.80";"2910105"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2910106";"PIAZZATO";"sell stop";"2.1";"D30EUR";"25402.20";"2910106"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2573988";"ESEGUITO";"buy";"0.1";"U30USD";"52351.50";"2910100"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2910100";"PIAZZATO";"buy";"0.1";"U30USD";"52351.50";"2910100"
"VMI3047753";"215D85D7";"20260727";"09:00:00";"50503392";"2910102";"PIAZZATO";"buy stop";"0.2";"U30USD";"52351.70";"2910102"
"VMI3047753";"215D85D7";"20260727";"09:00:28";"50503392";"2910105";"ANNULLATO";"buy stop";"2.1";"D30EUR";"";"2910105"
"VMI3047753";"215D85D7";"20260727";"09:00:28";"50503392";"2574006";"ESEGUITO";"sell";"2.1";"D30EUR";"25402.20";"2910106"
"VMI3047753";"215D85D7";"20260727";"09:02:38";"50503392";"2574086";"ESEGUITO";"buy";"2.1";"D30EUR";"25455.80";"2910200"
"VMI3047753";"215D85D7";"20260727";"09:15:00";"50503392";"2910384";"PIAZZATO";"sell stop";"1.3";"D30EUR";"25392.00";"2910384"
"VMI3047753";"215D85D7";"20260727";"09:15:00";"50503392";"2910382";"PIAZZATO";"buy stop";"1.3";"D30EUR";"25479.90";"2910382"
"VMI3047753";"215D85D7";"20260727";"09:15:00";"50503392";"2910381";"PIAZZATO";"buy stop";"0.5";"D30EUR";"25484.90";"2910381"
"VMI3047753";"215D85D7";"20260727";"09:25:26";"50503392";"2574428";"ESEGUITO";"buy";"0.27";"EURNZD";"1.96483";"2910590"
"VMI3047753";"215D85D7";"20260727";"09:28:23";"50503392";"2574467";"ESEGUITO";"sell";"1.3";"D30EUR";"25393.80";"2910385"
"VMI3047753";"215D85D7";"20260727";"09:28:24";"50503392";"2910382";"ANNULLATO";"buy stop";"1.3";"D30EUR";"";"2910382"
"VMI3047753";"215D85D7";"20260727";"09:28:24";"50503392";"2910383";"ANNULLATO";"buy stop";"1.3";"D30EUR";"";"2910383"
"VMI3047753";"215D85D7";"20260727";"09:28:24";"50503392";"2910384";"ANNULLATO";"sell stop";"1.3";"D30EUR";"";"2910384"
"VMI3047753";"215D85D7";"20260727";"09:30:00";"50503392";"2910084";"ANNULLATO";"buy stop";"1.19";"EURUSD";"";"2910084"
"VMI3047753";"215D85D7";"20260727";"09:30:00";"50503392";"2910085";"ANNULLATO";"sell stop";"1.19";"EURUSD";"";"2910085"
"VMI3047753";"215D85D7";"20260727";"09:30:48";"50503392";"2574496";"ESEGUITO";"buy";"1.3";"D30EUR";"25387.30";"2910661"
"VMI3047753";"215D85D7";"20260727";"09:33:00";"50503392";"2910685";"PIAZZATO";"buy";"1.2";"D30EUR";"25411.70";"2910685"
"VMI3047753";"215D85D7";"20260727";"09:33:00";"50503392";"2574512";"ESEGUITO";"buy";"1.2";"D30EUR";"25411.70";"2910685"
"VMI3047753";"215D85D7";"20260727";"09:35:41";"50503392";"2910729";"PIAZZATO";"sell";"0.5";"D30EUR";"25432.10";"2910729"
"VMI3047753";"215D85D7";"20260727";"09:35:41";"50503392";"2574545";"ESEGUITO";"sell";"0.5";"D30EUR";"25432.10";"2910729"
"VMI3047753";"215D85D7";"20260727";"09:41:04";"50503392";"2574660";"ESEGUITO";"sell";"0.7";"D30EUR";"25411.70";"2910864"
"VMI3047753";"215D85D7";"20260727";"10:12:00";"50503392";"2911419";"PIAZZATO";"buy";"1.8";"D30EUR";"25398.10";"2911419"
"VMI3047753";"215D85D7";"20260727";"10:12:00";"50503392";"2575193";"ESEGUITO";"buy";"1.8";"D30EUR";"25398.10";"2911419"
"VMI3047753";"215D85D7";"20260727";"10:23:07";"50503392";"2911490";"PIAZZATO";"sell";"0.9";"D30EUR";"25419.60";"2911490"
"VMI3047753";"215D85D7";"20260727";"10:23:07";"50503392";"2575264";"ESEGUITO";"sell";"0.9";"D30EUR";"25419.60";"2911490"
"VMI3047753";"215D85D7";"20260727";"10:42:11";"50503392";"";"FALLITO";"cancel order #2910381 buy 0  at market [Invalid request]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"10:42:11";"50503392";"2575401";"ESEGUITO";"buy";"0.5";"D30EUR";"25484.90";"2910381"
"VMI3047753";"215D85D7";"20260727";"10:43:08";"50503392";"2575414";"ESEGUITO";"sell";"0.5";"D30EUR";"25488.30";"2911649"
"VMI3047753";"215D85D7";"20260727";"12:00:00";"50503392";"2912561";"PIAZZATO";"sell";"0.1";"U30USD";"52483.50";"2912561"
"VMI3047753";"215D85D7";"20260727";"12:00:00";"50503392";"2576270";"ESEGUITO";"sell";"0.1";"U30USD";"52483.50";"2912561"
"VMI3047753";"215D85D7";"20260727";"13:06:10";"50503392";"2576795";"ESEGUITO";"buy";"0.22";"EURNZD";"1.96711";"2913142"
"VMI3047753";"215D85D7";"20260727";"13:06:10";"50503392";"2576794";"ESEGUITO";"buy";"0.21";"EURNZD";"1.96711";"2913141"
"VMI3047753";"215D85D7";"20260727";"13:18:51";"50503392";"";"FALLITO";"buy stop 0.5 D30EUR at 25484.90 sl: 25388.00 tp: 25775.60 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:23:21";"50503392";"2913320";"PIAZZATO";"sell stop";"1.3";"D30EUR";"25392.00";"2913320"
"VMI3047753";"215D85D7";"20260727";"13:23:21";"50503392";"";"FALLITO";"buy stop 1.3 D30EUR at 25479.90 sl: 25392.00 tp: 25743.60 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:24:28";"50503392";"2913325";"PIAZZATO";"sell stop";"1.73";"EURUSD";"1.12879";"2913325"
"VMI3047753";"215D85D7";"20260727";"13:24:28";"50503392";"2913324";"PIAZZATO";"buy stop";"1.73";"EURUSD";"1.15142";"2913324"
"VMI3047753";"215D85D7";"20260727";"13:24:30";"50503392";"2913324";"ANNULLATO";"buy stop";"1.73";"EURUSD";"";"2913324"
"VMI3047753";"215D85D7";"20260727";"13:24:30";"50503392";"2913325";"ANNULLATO";"sell stop";"1.73";"EURUSD";"";"2913325"
"VMI3047753";"215D85D7";"20260727";"13:24:45";"50503392";"2913327";"PIAZZATO";"sell stop";"1.7";"D30EUR";"25390.40";"2913327"
"VMI3047753";"215D85D7";"20260727";"13:24:45";"50503392";"";"FALLITO";"buy stop 1.7 D30EUR at 25455.80 sl: 25390.40 tp: 25652.00 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:25:38";"50503392";"2913329";"PIAZZATO";"sell stop";"2.8";"NASUSD";"28521.00";"2913329"
"VMI3047753";"215D85D7";"20260727";"13:25:38";"50503392";"2913328";"PIAZZATO";"buy stop";"2.8";"NASUSD";"28561.70";"2913328"
"VMI3047753";"215D85D7";"20260727";"13:26:13";"50503392";"2913330";"ANNULLATO";"buy stop";"1.06";"GBPUSD";"";"2913330"
"VMI3047753";"215D85D7";"20260727";"13:26:13";"50503392";"";"FALLITO";"sell stop 1.04 GBPUSD at 1.33464 sl: 1.33527 tp: 1.33399 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:26:13";"50503392";"2913330";"PIAZZATO";"buy stop";"1.06";"GBPUSD";"1.33589";"2913330"
"VMI3047753";"215D85D7";"20260727";"13:26:55";"50503392";"2913328";"ANNULLATO";"buy stop";"2.8";"NASUSD";"";"2913328"
"VMI3047753";"215D85D7";"20260727";"13:26:55";"50503392";"2576964";"ESEGUITO";"sell";"2.8";"NASUSD";"28521.00";"2913329"
"VMI3047753";"215D85D7";"20260727";"13:29:04";"50503392";"2576966";"ESEGUITO";"buy";"2.8";"NASUSD";"28520.20";"2913332"
"VMI3047753";"215D85D7";"20260727";"13:29:04";"50503392";"";"FALLITO";"cancel order #2913332 buy 2.8 NASUSD at 28520.20000 [Invalid request]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:34:13";"50503392";"2913398";"PIAZZATO";"sell stop";"1.3";"D30EUR";"25392.00";"2913398"
"VMI3047753";"215D85D7";"20260727";"13:34:13";"50503392";"";"FALLITO";"buy stop 1.3 D30EUR at 25479.90 sl: 25392.00 tp: 25743.60 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"13:55:15";"50503392";"2913647";"PIAZZATO";"sell";"0.9";"D30EUR";"25537.90";"2913647"
"VMI3047753";"215D85D7";"20260727";"13:55:15";"50503392";"2577271";"ESEGUITO";"sell";"0.9";"D30EUR";"25537.90";"2913647"
"VMI3047753";"215D85D7";"20260727";"15:30:00";"50503392";"";"FALLITO";"sell stop 1.6 NASUSD at 28467.60 sl: 28539.60 tp: 28251.60 [Invalid price]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"15:30:00";"50503392";"2914867";"PIAZZATO";"buy stop";"0.8";"NASUSD";"28540.10";"2914867"
"VMI3047753";"215D85D7";"20260727";"15:30:00";"50503392";"2914866";"PIAZZATO";"buy stop";"1.6";"NASUSD";"28539.60";"2914866"
"VMI3047753";"215D85D7";"20260727";"15:30:00";"50503392";"2914864";"PIAZZATO";"buy stop";"0.9";"NASUSD";"28490.00";"2914864"
"VMI3047753";"215D85D7";"20260727";"15:30:00";"50503392";"2914865";"PIAZZATO";"sell stop";"0.9";"NASUSD";"28418.50";"2914865"
"VMI3047753";"215D85D7";"20260727";"15:30:11";"50503392";"2914864";"ANNULLATO";"buy stop";"0.9";"NASUSD";"";"2914864"
"VMI3047753";"215D85D7";"20260727";"15:30:11";"50503392";"2578469";"ESEGUITO";"sell";"0.9";"NASUSD";"28418.50";"2914865"
"VMI3047753";"215D85D7";"20260727";"15:40:12";"50503392";"2915202";"PIAZZATO";"buy";"0.4";"NASUSD";"28360.00";"2915202"
"VMI3047753";"215D85D7";"20260727";"15:40:12";"50503392";"2578779";"ESEGUITO";"buy";"0.4";"NASUSD";"28360.00";"2915202"
"VMI3047753";"215D85D7";"20260727";"15:42:00";"50503392";"2915239";"PIAZZATO";"buy";"0.8";"D30EUR";"25535.80";"2915239"
"VMI3047753";"215D85D7";"20260727";"15:42:00";"50503392";"2578819";"ESEGUITO";"buy";"0.8";"D30EUR";"25535.80";"2915239"
"VMI3047753";"215D85D7";"20260727";"15:43:06";"50503392";"2578866";"ESEGUITO";"buy";"0.5";"NASUSD";"28295.50";"2915287"
"VMI3047753";"215D85D7";"20260727";"15:49:07";"50503392";"2915432";"PIAZZATO";"sell";"0.4";"D30EUR";"25556.50";"2915432"
"VMI3047753";"215D85D7";"20260727";"15:49:07";"50503392";"2578996";"ESEGUITO";"sell";"0.4";"D30EUR";"25556.50";"2915432"
"VMI3047753";"215D85D7";"20260727";"15:53:09";"50503392";"2579052";"ESEGUITO";"sell";"0.4";"D30EUR";"25535.80";"2915492"
"VMI3047753";"215D85D7";"20260727";"16:10:58";"50503392";"2579518";"ESEGUITO";"sell";"0.1";"U30USD";"52351.70";"2915974"
"VMI3047753";"215D85D7";"20260727";"16:18:26";"50503392";"2579633";"ESEGUITO";"sell";"0.1";"U30USD";"52338.80";"2916097"
"VMI3047753";"215D85D7";"20260727";"18:39:00";"50503392";"";"FALLITO";"market buy 0.2 D30EUR sl: 25387.01 tp: 25537.20 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"18:39:00";"50503392";"";"FALLITO";"market buy 0.2 D30EUR sl: 25387.01 tp: 25506.10 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"18:39:00";"50503392";"";"FALLITO";"market buy 0.3 D30EUR sl: 25387.01 tp: 25475.70 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"20:00:02";"50503392";"";"FALLITO";"market buy 0.3 D30EUR sl: 25394.52 tp: 25496.40 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"20:00:02";"50503392";"";"FALLITO";"market buy 0.3 D30EUR sl: 25394.52 tp: 25475.70 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260727";"20:00:02";"50503392";"";"FALLITO";"market buy 0.5 D30EUR sl: 25394.52 tp: 25454.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"01:54:01";"50503392";"";"FALLITO";"market buy 0.5 D30EUR sl: 25431.29 tp: 25508.50 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"01:54:01";"50503392";"";"FALLITO";"market buy 0.5 D30EUR sl: 25431.29 tp: 25494.20 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"01:54:01";"50503392";"";"FALLITO";"market buy 0.6 D30EUR sl: 25431.29 tp: 25475.10 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2920776";"PIAZZATO";"buy";"0.3";"D30EUR";"25419.40";"2920776"
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2584102";"ESEGUITO";"buy";"0.3";"D30EUR";"25419.40";"2920777"
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2920777";"PIAZZATO";"buy";"0.3";"D30EUR";"25419.40";"2920777"
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2584100";"ESEGUITO";"buy";"0.4";"D30EUR";"25419.40";"2920775"
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2920775";"PIAZZATO";"buy";"0.4";"D30EUR";"25419.40";"2920775"
"VMI3047753";"215D85D7";"20260728";"03:36:04";"50503392";"2584101";"ESEGUITO";"buy";"0.3";"D30EUR";"25419.40";"2920776"
"VMI3047753";"215D85D7";"20260728";"05:34:03";"50503392";"2584444";"ESEGUITO";"sell";"0.4";"D30EUR";"25431.40";"2921121"
"VMI3047753";"215D85D7";"20260728";"05:38:10";"50503392";"2584453";"ESEGUITO";"sell";"0.3";"D30EUR";"25451.80";"2921131"
"VMI3047753";"215D85D7";"20260728";"05:40:54";"50503392";"2584464";"ESEGUITO";"sell";"0.3";"D30EUR";"25475.10";"2921142"
"VMI3047753";"215D85D7";"20260728";"06:00:00";"50503392";"2921163";"PIAZZATO";"buy limit";"0.98";"EURUSD";"1.13666";"2921163"
"VMI3047753";"215D85D7";"20260728";"06:00:00";"50503392";"2921162";"PIAZZATO";"sell limit";"0.98";"EURUSD";"1.13801";"2921162"
"VMI3047753";"215D85D7";"20260728";"07:06:35";"50503392";"2584606";"ESEGUITO";"buy";"0.98";"EURUSD";"1.13666";"2921163"
"VMI3047753";"215D85D7";"20260728";"08:00:00";"50503392";"2921607";"PIAZZATO";"sell stop";"0.87";"GBPUSD";"1.32823";"2921607"
"VMI3047753";"215D85D7";"20260728";"08:00:00";"50503392";"2921606";"PIAZZATO";"buy stop";"0.87";"GBPUSD";"1.32979";"2921606"
"VMI3047753";"215D85D7";"20260728";"08:00:00";"50503392";"2921162";"ANNULLATO";"sell limit";"0.98";"EURUSD";"";"2921162"
"VMI3047753";"215D85D7";"20260728";"08:45:00";"50503392";"";"FALLITO";"market buy 0.2 D30EUR sl: 25380.75 tp: 25569.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"08:45:00";"50503392";"";"FALLITO";"market buy 0.2 D30EUR sl: 25380.75 tp: 25483.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"08:45:00";"50503392";"";"FALLITO";"market buy 0.3 D30EUR sl: 25380.75 tp: 25457.70 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"08:54:52";"50503392";"2921607";"ANNULLATO";"sell stop";"0.87";"GBPUSD";"";"2921607"
"VMI3047753";"215D85D7";"20260728";"08:54:52";"50503392";"2585120";"ESEGUITO";"buy";"0.87";"GBPUSD";"1.32979";"2921606"
"VMI3047753";"215D85D7";"20260728";"08:59:00";"50503392";"2921916";"PIAZZATO";"sell stop";"2.63";"EURUSD";"1.12666";"2921916"
"VMI3047753";"215D85D7";"20260728";"08:59:00";"50503392";"2921915";"PIAZZATO";"buy stop";"2.63";"EURUSD";"1.14801";"2921915"
"VMI3047753";"215D85D7";"20260728";"08:59:00";"50503392";"2921914";"PIAZZATO";"sell stop";"0.7";"D30EUR";"25360.80";"2921914"
"VMI3047753";"215D85D7";"20260728";"09:00:00";"50503392";"2921932";"PIAZZATO";"sell stop";"3";"D30EUR";"25444.40";"2921932"
"VMI3047753";"215D85D7";"20260728";"09:00:00";"50503392";"2921933";"PIAZZATO";"sell stop";"1.4";"D30EUR";"25443.40";"2921933"
"VMI3047753";"215D85D7";"20260728";"09:00:00";"50503392";"2921930";"PIAZZATO";"buy stop";"3";"D30EUR";"25483.80";"2921930"
"VMI3047753";"215D85D7";"20260728";"09:00:00";"50503392";"2921931";"PIAZZATO";"buy stop";"1.4";"D30EUR";"25484.80";"2921931"
"VMI3047753";"215D85D7";"20260728";"09:00:04";"50503392";"2921932";"ANNULLATO";"sell stop";"3";"D30EUR";"";"2921932"
"VMI3047753";"215D85D7";"20260728";"09:00:04";"50503392";"2585177";"ESEGUITO";"buy";"1.4";"D30EUR";"25484.80";"2921931"
"VMI3047753";"215D85D7";"20260728";"09:00:04";"50503392";"2585176";"ESEGUITO";"buy";"3";"D30EUR";"25483.80";"2921930"
"VMI3047753";"215D85D7";"20260728";"09:02:20";"50503392";"2921933";"ANNULLATO";"sell stop";"1.4";"D30EUR";"";"2921933"
"VMI3047753";"215D85D7";"20260728";"09:02:20";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:20";"50503392";"2585207";"ESEGUITO";"sell";"3";"D30EUR";"25491.10";"2921966"
"VMI3047753";"215D85D7";"20260728";"09:02:20";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:21";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:21";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:21";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:22";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:22";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:22";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:23";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:23";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:23";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:23";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
"VMI3047753";"215D85D7";"20260728";"09:02:24";"50503392";"";"FALLITO";"modify #2921931 buy 1.4 D30EUR sl: 25444.40, tp: 25606.00 -> sl: 25491.10, tp: 25606.00 [Invalid stops]";"";"";"";""
